forecast_id,valid_date,region_id,region_name,latitude,longitude,lead_time_days,rain_forecast,temp_forecast,mslp_forecast,rh_forecast,wind_forecast,cape_forecast,ensemble_spread,synoptic_regime
FC_0000767,2023-11-13,CI,Central India,23.79,79.72,5,0.0,23.19,1005.54,40.46,3.11,874.1,27.49,post_monsoon
FC_0000768,2023-09-24,CI,Central India,21.89,80.98,8,0.0,51.39,1014.7,49.58,5.71,1522.8,34.32,normal_monsoon
FC_0000769,2022-11-08,CI,Central India,21.17,75.26,10,0.0,28.55,1010.65,66.42,0.5,1052.5,14.19,post_monsoon
FC_0000770,2022-12-15,SP,Southern Peninsula,11.91,77.87,6,150.6,27.68,1003.51,100.0,8.11,3517.3,34.87,cyclone
FC_0000771,2021-03-24,NE,East & Northeast India,22.72,96.23,8,0.0,22.13,1017.56,42.93,0.5,1048.5,12.06,fair_weather
FC_0000772,2024-03-14,NW,Northwest India,26.96,72.09,3,0.0,29.77,1010.39,50.18,5.65,50.0,6.27,fair_weather
FC_0000773,2024-01-14,EC,Bay of Bengal & East Coast,12.7,84.82,3,10.26,19.78,1007.98,64.54,7.19,493.4,13.96,fair_weather
FC_0000774,2024-01-07,CI,Central India,20.46,78.89,9,36.18,19.63,1009.83,36.88,14.35,50.0,19.07,fair_weather
FC_0000775,2022-04-02,NW,Northwest India,26.92,68.54,6,15.43,33.62,1006.1,41.84,10.14,521.5,14.74,pre_monsoon
FC_0000776,2021-01-01,NW,Northwest India,34.13,74.41,8,2.83,18.85,1007.28,51.31,3.8,342.5,28.29,western_disturbance
FC_0000777,2021-02-20,NE,East & Northeast India,23.9,85.57,4,21.71,27.59,1014.87,67.21,3.8,917.6,7.37,fair_weather
FC_0000778,2022-11-16,SP,Southern Peninsula,14.92,75.93,5,87.92,29.54,1008.82,100.0,6.39,4490.5,26.22,cyclone
FC_0000779,2022-12-18,EC,Bay of Bengal & East Coast,21.24,84.31,9,82.12,37.73,1011.94,83.25,1.14,448.9,30.49,post_monsoon
FC_0000780,2022-03-25,SP,Southern Peninsula,10.72,79.08,7,24.77,22.52,1009.37,45.54,11.39,1459.7,12.42,fair_weather
FC_0000781,2023-05-31,EC,Bay of Bengal & East Coast,20.65,83.34,5,610.92,30.62,989.83,79.33,13.66,4570.4,36.29,cyclone
FC_0000782,2022-05-03,CI,Central India,21.26,78.33,7,10.92,32.93,1011.24,38.4,3.15,1128.2,10.8,pre_monsoon
FC_0000783,2021-02-03,CI,Central India,25.38,80.93,9,35.88,27.6,1009.94,36.29,7.39,846.1,13.11,fair_weather
FC_0000784,2024-10-03,NW,Northwest India,27.22,69.85,3,55.32,24.69,1004.48,71.76,4.03,1048.5,8.37,post_monsoon
FC_0000785,2021-04-05,EC,Bay of Bengal & East Coast,13.53,82.37,3,11.58,31.01,1012.78,46.49,4.17,502.5,8.87,pre_monsoon
FC_0000786,2024-01-01,EC,Bay of Bengal & East Coast,13.53,85.93,4,41.78,20.62,1014.06,42.28,4.35,356.4,11.19,fair_weather
FC_0000787,2021-06-03,SP,Southern Peninsula,8.93,77.13,10,38.86,20.42,1009.46,40.85,0.5,718.6,46.23,normal_monsoon
FC_0000788,2021-09-07,CI,Central India,23.0,76.91,7,29.62,5.51,1005.55,38.85,4.72,50.0,28.58,normal_monsoon
FC_0000789,2022-11-05,WG,Western Ghats & West Coast,8.78,72.87,5,5.68,21.9,1011.06,57.71,1.51,1874.8,9.26,post_monsoon
FC_0000790,2022-03-14,NW,Northwest India,25.64,76.36,5,20.44,30.63,1008.41,42.56,0.5,50.0,13.71,fair_weather
FC_0000791,2021-04-28,EC,Bay of Bengal & East Coast,18.24,80.58,4,26.13,27.51,1011.42,86.54,3.12,1479.2,8.49,pre_monsoon
FC_0000792,2023-02-10,NE,East & Northeast India,24.32,88.34,8,0.0,33.8,1020.1,78.96,5.48,1365.7,29.07,fair_weather
FC_0000793,2024-08-22,NE,East & Northeast India,25.91,91.27,3,0.0,30.84,1007.68,68.1,5.98,1811.6,19.64,normal_monsoon
FC_0000794,2021-09-25,WG,Western Ghats & West Coast,13.77,73.92,2,63.33,25.74,1012.63,94.43,2.5,3418.2,9.3,heavy_rainfall
FC_0000795,2023-12-14,CI,Central India,19.1,81.42,4,10.15,21.89,1015.54,53.13,9.44,937.5,10.26,post_monsoon
FC_0000796,2021-08-24,CI,Central India,25.04,83.44,8,12.79,25.56,1010.73,69.24,6.36,360.6,35.64,normal_monsoon
FC_0000797,2022-01-24,CI,Central India,18.47,81.4,4,4.01,29.92,1010.24,54.84,2.93,1619.4,8.25,fair_weather
FC_0000798,2023-09-17,SP,Southern Peninsula,13.81,80.21,8,48.28,23.17,1012.82,63.16,5.28,1178.1,11.9,normal_monsoon
FC_0000799,2023-02-02,NE,East & Northeast India,23.15,93.91,5,0.84,28.03,1009.4,40.31,6.06,795.9,9.07,fair_weather
FC_0000800,2022-02-05,CI,Central India,18.44,80.31,9,46.11,58.56,1009.75,67.57,5.23,1079.9,32.01,fair_weather
FC_0000801,2022-09-16,NE,East & Northeast India,23.98,94.23,2,0.0,30.65,1009.2,68.93,4.72,992.8,4.69,normal_monsoon
FC_0000802,2023-02-06,WG,Western Ghats & West Coast,18.36,74.14,8,51.26,26.95,1017.61,64.18,5.57,1383.0,13.16,fair_weather
FC_0000803,2024-08-19,NW,Northwest India,30.83,69.17,7,3.35,29.75,1002.76,73.46,9.04,874.9,10.94,normal_monsoon
FC_0000804,2023-07-08,SP,Southern Peninsula,11.34,76.98,2,9.0,27.8,1014.57,54.16,4.24,733.4,8.09,normal_monsoon
FC_0000805,2024-05-15,EC,Bay of Bengal & East Coast,13.01,88.05,5,2.72,23.94,1013.01,49.1,2.84,706.6,28.52,pre_monsoon
FC_0000806,2024-06-06,WG,Western Ghats & West Coast,9.78,75.36,6,0.0,25.29,1011.58,43.79,2.37,50.0,10.55,normal_monsoon
FC_0000807,2023-05-03,NE,East & Northeast India,28.57,95.94,9,0.0,30.12,1012.06,59.16,4.66,1494.5,41.92,pre_monsoon
FC_0000808,2022-08-01,WG,Western Ghats & West Coast,17.52,73.29,8,40.67,32.08,1011.93,96.71,3.66,2285.6,42.78,heavy_rainfall
FC_0000809,2021-03-16,EC,Bay of Bengal & East Coast,19.99,82.49,7,0.0,31.85,999.01,34.1,3.49,640.6,11.61,fair_weather
FC_0000810,2022-03-11,SP,Southern Peninsula,15.38,78.9,1,2.71,27.17,1014.88,76.25,9.17,1024.2,7.96,fair_weather
FC_0000811,2021-04-13,NW,Northwest India,34.21,68.85,10,17.09,49.12,1001.95,34.87,4.41,2418.4,18.19,heat_wave
FC_0000812,2024-12-16,EC,Bay of Bengal & East Coast,17.41,87.39,3,103.21,28.15,973.25,99.4,28.84,4872.3,5.94,cyclone
FC_0000813,2023-02-03,SP,Southern Peninsula,14.89,75.16,1,7.87,29.24,1008.31,73.61,7.39,331.2,3.58,fair_weather
FC_0000814,2023-01-08,NE,East & Northeast India,28.98,85.52,10,11.24,26.1,1003.71,53.08,7.15,50.0,15.44,fair_weather
FC_0000815,2023-03-17,EC,Bay of Bengal & East Coast,17.76,86.24,6,8.0,17.25,1005.37,35.42,10.2,1559.0,28.71,fair_weather
FC_0000816,2024-08-22,WG,Western Ghats & West Coast,9.29,72.72,3,112.35,25.66,995.58,86.73,9.25,2586.0,5.79,heavy_rainfall
FC_0000817,2021-04-08,CI,Central India,24.28,77.85,2,0.0,20.96,1012.58,76.08,3.09,540.0,18.17,pre_monsoon
FC_0000818,2023-03-09,WG,Western Ghats & West Coast,9.29,75.93,10,0.0,32.46,1009.97,59.38,8.78,483.0,15.29,fair_weather
FC_0000819,2024-09-20,NE,East & Northeast India,28.22,92.05,2,0.0,34.08,1006.4,62.74,7.07,206.9,8.14,normal_monsoon
FC_0000820,2023-05-09,NW,Northwest India,26.1,68.15,8,171.21,20.52,1002.85,72.88,2.74,664.0,28.81,pre_monsoon
FC_0000821,2022-03-11,EC,Bay of Bengal & East Coast,18.71,84.95,1,5.34,27.96,1007.75,35.42,8.02,166.5,3.44,fair_weather
FC_0000822,2022-03-23,NW,Northwest India,32.46,76.13,9,8.64,19.38,1006.55,53.67,3.06,471.3,40.11,fair_weather
FC_0000823,2024-08-24,NE,East & Northeast India,24.69,86.49,7,37.43,36.24,1009.88,25.29,6.18,50.0,18.05,normal_monsoon
FC_0000824,2021-09-06,EC,Bay of Bengal & East Coast,21.34,84.91,1,0.0,29.51,1012.71,41.08,7.94,463.9,6.91,normal_monsoon
FC_0000825,2021-06-15,SP,Southern Peninsula,12.92,80.13,5,6.34,22.65,1005.02,61.57,4.48,1022.4,8.24,normal_monsoon
FC_0000826,2023-09-11,SP,Southern Peninsula,15.45,78.15,5,0.91,24.23,1007.64,32.9,11.98,1065.7,8.24,normal_monsoon
FC_0000827,2024-09-20,WG,Western Ghats & West Coast,11.57,76.99,2,0.0,25.74,1005.39,35.0,5.3,1164.1,5.49,normal_monsoon
FC_0000828,2023-10-17,WG,Western Ghats & West Coast,16.17,74.34,1,3.58,30.97,1012.62,74.18,2.26,535.5,3.66,post_monsoon
FC_0000829,2022-06-26,NE,East & Northeast India,25.76,89.99,7,45.85,28.34,999.36,97.61,8.96,1503.0,10.92,active_break_monsoon
FC_0000830,2023-01-29,SP,Southern Peninsula,15.11,77.65,9,17.1,24.61,1008.6,57.36,14.13,50.0,13.03,fair_weather
FC_0000831,2024-02-04,EC,Bay of Bengal & East Coast,20.06,87.56,8,13.72,16.13,1008.75,51.66,4.22,246.8,13.94,fair_weather
FC_0000832,2021-03-22,SP,Southern Peninsula,14.59,78.97,7,9.24,24.12,1006.52,70.32,2.76,1037.5,10.99,fair_weather
FC_0000833,2021-05-13,WG,Western Ghats & West Coast,18.26,74.24,4,21.96,30.39,1013.97,78.37,6.37,785.4,8.17,pre_monsoon
FC_0000834,2023-03-08,NE,East & Northeast India,21.97,95.11,10,0.0,54.13,1009.16,60.6,0.5,437.2,43.93,fair_weather
FC_0000835,2023-06-19,SP,Southern Peninsula,11.99,75.7,7,14.56,20.55,1010.09,53.32,2.18,572.1,11.1,normal_monsoon
FC_0000836,2021-05-18,NE,East & Northeast India,21.98,86.91,8,34.65,23.53,1016.16,55.14,1.09,1916.4,14.28,pre_monsoon
FC_0000837,2021-07-03,SP,Southern Peninsula,14.01,78.91,9,0.0,30.53,1000.73,50.69,3.46,50.0,13.04,normal_monsoon
FC_0000838,2024-11-25,NW,Northwest India,26.65,76.47,9,0.0,23.15,1008.21,47.44,0.5,50.0,40.37,post_monsoon
FC_0000839,2024-09-15,SP,Southern Peninsula,10.25,79.36,5,0.0,31.28,1006.48,61.79,7.06,1486.5,8.14,normal_monsoon
FC_0000840,2023-02-24,WG,Western Ghats & West Coast,13.87,75.79,5,104.99,9.23,1013.65,82.74,5.07,890.5,17.14,fair_weather
FC_0000841,2023-09-11,EC,Bay of Bengal & East Coast,15.2,83.12,6,0.0,33.42,1018.37,42.32,11.4,545.8,23.8,normal_monsoon
FC_0000842,2021-03-10,WG,Western Ghats & West Coast,18.1,72.66,8,0.0,36.14,1002.73,72.32,0.5,505.8,13.48,fair_weather
FC_0000843,2022-06-30,WG,Western Ghats & West Coast,19.7,75.42,3,0.0,32.99,1013.26,58.41,1.34,1253.8,5.79,normal_monsoon
FC_0000844,2021-02-22,WG,Western Ghats & West Coast,13.19,75.33,3,12.22,26.79,1016.01,45.96,6.67,855.6,7.37,fair_weather
FC_0000845,2021-07-24,NE,East & Northeast India,22.04,91.17,5,3.02,31.01,1003.18,69.5,12.62,1682.8,8.07,active_break_monsoon
FC_0000846,2021-05-06,CI,Central India,25.88,76.35,1,6.61,44.85,1004.67,22.21,10.32,1338.4,3.61,heat_wave
FC_0000847,2021-02-12,CI,Central India,23.78,78.35,5,89.48,41.21,1012.2,87.36,4.97,957.7,20.81,fair_weather
FC_0000848,2021-04-21,NW,Northwest India,32.48,70.05,9,16.81,38.35,999.33,32.96,11.66,1773.7,43.82,heat_wave
FC_0000849,2023-01-31,WG,Western Ghats & West Coast,13.65,76.91,5,0.0,26.49,1016.75,54.69,11.53,593.4,9.81,fair_weather
FC_0000850,2024-04-21,CI,Central India,19.56,80.36,7,102.83,21.46,1006.74,49.34,7.5,392.8,19.69,pre_monsoon
FC_0000851,2023-04-28,NW,Northwest India,31.48,73.65,10,9.4,39.97,1010.27,28.12,1.7,1546.7,27.33,heat_wave
FC_0000852,2021-04-05,NE,East & Northeast India,26.23,91.03,9,0.0,29.9,1007.07,19.45,8.21,469.4,13.8,pre_monsoon
FC_0000853,2024-10-29,WG,Western Ghats & West Coast,8.2,76.55,8,38.38,29.92,1013.19,43.37,8.79,992.0,12.99,post_monsoon
FC_0000854,2023-06-19,EC,Bay of Bengal & East Coast,20.1,81.57,5,126.02,26.4,986.94,84.12,24.52,3647.9,10.89,monsoon_depression
FC_0000855,2021-12-26,NE,East & Northeast India,24.51,94.25,2,5.2,21.17,1011.76,57.11,5.11,448.7,4.98,post_monsoon
FC_0000856,2023-06-19,NW,Northwest India,36.74,77.51,5,9.04,23.31,1016.6,73.35,7.12,669.5,8.23,normal_monsoon
FC_0000857,2021-10-08,NE,East & Northeast India,28.64,86.9,10,20.12,21.95,1006.08,38.44,0.5,1711.7,15.45,post_monsoon
FC_0000858,2024-05-03,EC,Bay of Bengal & East Coast,21.06,87.91,8,17.39,21.51,1008.36,39.33,15.76,744.4,11.99,pre_monsoon
FC_0000859,2024-05-03,NE,East & Northeast India,24.2,89.73,1,5.42,26.13,1006.96,69.01,2.81,1494.0,3.63,pre_monsoon
FC_0000860,2022-10-29,NW,Northwest India,29.98,74.56,10,25.18,20.85,1005.66,87.55,3.77,1099.7,16.41,post_monsoon
FC_0000861,2021-04-03,EC,Bay of Bengal & East Coast,13.87,80.21,4,157.81,24.22,974.61,92.9,47.64,3273.1,12.27,cyclone
FC_0000862,2022-11-03,EC,Bay of Bengal & East Coast,12.55,83.96,1,12.71,27.91,1015.97,52.02,8.14,1009.0,3.32,post_monsoon
FC_0000863,2021-03-02,NE,East & Northeast India,23.4,94.17,5,35.85,25.96,1012.93,81.28,3.77,775.1,17.51,fair_weather
FC_0000864,2022-09-26,EC,Bay of Bengal & East Coast,12.17,88.26,2,6.55,27.14,1011.03,41.57,7.4,658.4,7.83,normal_monsoon
FC_0000865,2023-12-11,NE,East & Northeast India,28.61,95.91,2,0.0,27.92,1010.17,35.23,5.57,918.4,5.13,post_monsoon
FC_0000866,2024-11-27,WG,Western Ghats & West Coast,16.88,72.98,7,0.0,28.28,1015.84,29.86,8.29,50.0,14.44,post_monsoon
FC_0000867,2023-10-26,EC,Bay of Bengal & East Coast,15.82,81.18,4,8.15,27.39,1009.0,45.84,2.29,1086.9,9.11,post_monsoon
FC_0000868,2022-08-27,NE,East & Northeast India,29.4,89.0,2,9.5,28.79,1007.94,54.37,5.92,631.2,4.44,normal_monsoon
FC_0000869,2022-11-13,WG,Western Ghats & West Coast,15.02,76.01,3,0.0,20.58,1013.58,33.48,5.92,467.5,14.02,post_monsoon
FC_0000870,2022-06-18,EC,Bay of Bengal & East Coast,21.13,86.8,3,56.06,31.07,993.44,93.99,18.12,2304.0,11.32,monsoon_depression
FC_0000871,2024-11-29,WG,Western Ghats & West Coast,16.09,74.6,2,60.68,25.16,1015.9,55.24,7.84,1368.2,10.81,post_monsoon
FC_0000872,2023-04-18,SP,Southern Peninsula,12.84,75.52,7,35.52,29.93,1019.89,58.73,8.76,1348.9,10.65,pre_monsoon
FC_0000873,2022-10-07,EC,Bay of Bengal & East Coast,20.72,84.89,1,2.95,30.48,1010.14,70.14,7.52,514.5,6.1,post_monsoon
FC_0000874,2021-08-21,SP,Southern Peninsula,8.32,80.06,9,32.48,29.72,1015.8,86.78,14.24,2395.8,13.09,active_break_monsoon
FC_0000875,2022-06-08,NW,Northwest India,30.36,76.69,5,5.66,23.11,1006.87,53.64,2.12,1677.7,14.46,normal_monsoon
FC_0000876,2021-12-12,NW,Northwest India,35.14,76.16,4,30.76,21.61,1012.51,81.43,4.02,740.2,7.11,post_monsoon
FC_0000877,2023-12-06,NE,East & Northeast India,21.52,87.96,3,3.14,25.61,1009.57,49.81,7.89,757.9,6.26,post_monsoon
FC_0000878,2022-06-30,CI,Central India,25.0,82.99,3,55.09,28.86,994.01,89.63,18.38,1987.0,6.06,monsoon_depression
FC_0000879,2024-01-07,SP,Southern Peninsula,11.66,77.42,3,12.77,24.04,1011.11,50.72,5.65,1130.8,10.96,fair_weather
FC_0000880,2024-01-02,SP,Southern Peninsula,9.4,80.33,1,1.8,34.1,1015.26,69.28,5.48,888.0,5.42,fair_weather
FC_0000881,2023-03-05,NW,Northwest India,26.77,69.91,2,0.0,32.69,1015.73,48.39,4.88,1868.3,13.12,fair_weather
FC_0000882,2021-09-06,SP,Southern Peninsula,13.29,76.34,7,33.53,23.64,1009.3,47.97,10.25,1067.9,11.29,normal_monsoon
FC_0000883,2021-02-16,CI,Central India,25.51,74.11,3,3.16,31.39,1010.03,93.5,4.77,881.4,12.45,fair_weather
FC_0000884,2024-02-19,WG,Western Ghats & West Coast,8.07,74.77,6,19.55,20.38,1002.69,47.68,0.5,1145.8,9.42,fair_weather
FC_0000885,2021-08-02,WG,Western Ghats & West Coast,13.86,73.24,4,3.02,26.33,1010.07,69.26,2.94,247.0,7.12,normal_monsoon
FC_0000886,2021-08-27,CI,Central India,21.96,78.12,10,86.29,25.58,992.57,95.65,13.61,3102.2,16.58,monsoon_depression
FC_0000887,2023-12-16,SP,Southern Peninsula,15.12,75.05,5,82.12,34.6,1006.53,61.5,10.88,50.0,26.15,post_monsoon
FC_0000888,2021-12-16,SP,Southern Peninsula,15.81,78.43,8,0.0,17.94,1010.38,41.33,0.5,825.0,31.98,post_monsoon
FC_0000889,2021-04-17,SP,Southern Peninsula,9.21,75.26,2,0.67,29.33,1009.21,50.91,5.43,1618.5,7.02,pre_monsoon
FC_0000890,2023-04-11,NE,East & Northeast India,25.57,87.82,10,0.0,25.95,1002.16,73.28,0.5,50.0,14.06,pre_monsoon
FC_0000891,2021-02-17,EC,Bay of Bengal & East Coast,14.31,82.21,5,0.0,20.29,1009.87,57.16,2.72,811.0,18.25,fair_weather
FC_0000892,2021-12-03,CI,Central India,23.2,79.54,2,11.48,20.69,1010.47,49.12,4.92,792.7,6.53,post_monsoon
FC_0000893,2023-11-16,CI,Central India,18.62,79.27,9,0.0,27.86,1010.12,48.88,9.21,2004.6,12.93,post_monsoon
FC_0000894,2023-03-15,CI,Central India,24.33,74.81,2,4.52,23.87,1011.79,41.85,1.52,909.1,6.74,fair_weather
FC_0000895,2024-07-04,CI,Central India,25.12,79.78,1,0.0,26.0,1012.8,47.83,7.74,906.1,4.44,normal_monsoon
FC_0000896,2021-01-08,CI,Central India,25.6,75.48,4,1.85,26.2,1008.57,55.81,4.41,1259.1,7.17,fair_weather
FC_0000897,2022-09-17,SP,Southern Peninsula,15.95,78.54,7,0.0,21.22,1007.5,40.3,18.08,986.3,10.96,normal_monsoon
FC_0000898,2024-06-30,NE,East & Northeast India,25.82,91.18,2,7.39,32.94,1010.29,61.12,7.48,488.0,5.13,normal_monsoon
FC_0000899,2022-12-20,NW,Northwest India,24.31,77.4,10,3.82,22.42,1010.53,63.03,8.59,636.3,14.53,post_monsoon
FC_0000900,2021-10-30,SP,Southern Peninsula,13.15,75.5,9,0.0,-9.11,1006.55,50.38,0.5,1967.8,36.75,post_monsoon
FC_0000901,2022-10-01,SP,Southern Peninsula,8.17,75.28,1,0.0,21.67,1009.5,58.28,5.07,1115.0,4.85,post_monsoon
FC_0000902,2021-02-25,EC,Bay of Bengal & East Coast,17.7,85.53,1,13.06,29.46,1006.58,75.62,2.74,279.7,3.38,fair_weather
FC_0000903,2022-12-27,NW,Northwest India,30.5,71.07,8,267.81,44.56,1010.34,56.74,0.5,50.0,40.81,post_monsoon
FC_0000904,2022-06-10,CI,Central India,22.25,79.16,5,0.0,27.13,1015.39,53.71,3.5,389.5,8.27,normal_monsoon
FC_0000905,2022-04-19,NW,Northwest India,24.25,70.82,9,9.49,37.3,1002.24,6.2,0.5,1511.0,29.65,heat_wave
FC_0000906,2021-01-28,NE,East & Northeast India,21.45,95.8,8,11.58,31.03,1015.91,47.78,4.83,1521.8,12.13,fair_weather
FC_0000907,2021-03-19,WG,Western Ghats & West Coast,16.7,76.98,6,71.7,34.04,1013.27,68.17,2.91,854.8,30.5,fair_weather
FC_0000908,2024-05-24,SP,Southern Peninsula,10.42,79.83,4,0.0,38.24,1013.82,48.49,2.82,88.0,19.65,pre_monsoon
FC_0000909,2024-11-10,NW,Northwest India,31.84,72.53,6,35.11,16.82,1011.78,100.0,12.2,823.4,26.88,western_disturbance
FC_0000910,2021-12-31,EC,Bay of Bengal & East Coast,13.45,86.65,2,5.15,22.6,1014.69,62.35,9.3,487.0,5.95,post_monsoon
FC_0000911,2022-10-28,NE,East & Northeast India,28.69,87.82,5,17.64,21.74,1009.47,52.26,3.0,629.0,8.37,post_monsoon
FC_0000912,2022-06-10,WG,Western Ghats & West Coast,10.1,75.63,10,30.93,27.73,1016.51,78.65,0.5,3802.2,28.26,heavy_rainfall
FC_0000913,2022-11-30,NE,East & Northeast India,29.3,94.0,3,3.82,24.0,1006.92,41.85,5.63,851.8,6.56,post_monsoon
FC_0000914,2024-08-28,CI,Central India,20.28,78.2,3,70.0,15.26,1009.66,68.83,8.44,1194.2,13.09,normal_monsoon
FC_0000915,2023-06-02,WG,Western Ghats & West Coast,12.61,76.33,1,191.99,24.36,1001.97,100.0,17.38,2727.0,4.75,heavy_rainfall
FC_0000916,2023-10-28,EC,Bay of Bengal & East Coast,19.49,85.3,8,0.0,28.6,1017.37,40.9,12.06,434.4,12.45,post_monsoon
FC_0000917,2023-10-24,WG,Western Ghats & West Coast,11.3,76.72,10,0.0,25.1,1003.93,13.86,0.5,1623.6,16.52,post_monsoon
FC_0000918,2023-07-08,EC,Bay of Bengal & East Coast,18.19,88.73,3,15.38,19.53,1014.83,56.93,6.79,660.2,6.14,normal_monsoon
FC_0000919,2023-01-20,CI,Central India,22.64,82.21,1,2.28,23.0,1013.42,38.12,4.74,1311.3,5.23,fair_weather
FC_0000920,2021-12-29,EC,Bay of Bengal & East Coast,19.94,83.04,4,50.34,33.31,1011.64,81.72,6.8,349.3,16.19,post_monsoon
FC_0000921,2024-07-21,NE,East & Northeast India,29.19,85.26,1,25.32,30.89,1009.81,61.98,5.38,2233.2,3.35,active_break_monsoon
FC_0000922,2023-03-17,NW,Northwest India,33.99,77.66,1,27.27,12.06,1007.38,66.18,15.88,1225.4,3.41,western_disturbance
FC_0000923,2023-01-09,NE,East & Northeast India,23.88,92.78,1,2.04,29.22,1007.72,59.15,1.34,524.3,3.35,fair_weather
FC_0000924,2023-11-05,SP,Southern Peninsula,12.5,79.19,2,10.04,32.63,1011.14,75.54,5.25,1257.8,6.56,post_monsoon
FC_0000925,2024-04-30,NE,East & Northeast India,28.36,92.24,1,0.0,20.54,1011.24,72.08,5.09,541.8,11.53,pre_monsoon
FC_0000926,2022-04-30,WG,Western Ghats & West Coast,17.79,73.91,6,0.0,20.51,1012.06,52.1,10.99,403.9,9.56,pre_monsoon
FC_0000927,2021-01-28,CI,Central India,19.83,78.31,7,198.78,39.67,1011.72,22.74,9.08,669.8,23.08,fair_weather
FC_0000928,2022-12-15,SP,Southern Peninsula,13.42,76.03,1,140.79,25.91,982.85,97.04,26.06,3038.9,3.83,cyclone
FC_0000929,2023-11-29,SP,Southern Peninsula,13.44,77.17,10,0.0,36.59,1007.08,82.03,5.43,50.0,37.96,post_monsoon
FC_0000930,2024-07-20,SP,Southern Peninsula,14.36,75.2,1,27.63,29.75,1007.86,67.81,8.47,444.6,3.9,normal_monsoon
FC_0000931,2024-06-08,NW,Northwest India,32.68,74.5,10,4.06,26.95,1004.63,85.03,16.36,1099.7,14.01,normal_monsoon
FC_0000932,2021-03-27,EC,Bay of Bengal & East Coast,21.35,86.42,9,192.46,38.73,1000.15,33.78,0.5,591.6,39.05,fair_weather
FC_0000933,2021-05-06,WG,Western Ghats & West Coast,17.56,76.57,9,0.0,29.71,1011.2,51.1,7.88,993.0,12.84,pre_monsoon
FC_0000934,2023-03-23,CI,Central India,23.4,76.9,1,10.46,24.09,1011.13,53.98,2.15,880.9,3.68,fair_weather
FC_0000935,2022-06-21,NW,Northwest India,35.31,75.48,8,40.66,20.2,1011.37,53.86,14.76,147.0,12.55,normal_monsoon
FC_0000936,2021-05-25,NE,East & Northeast India,24.61,93.53,3,19.84,27.35,1010.05,52.51,5.96,1017.5,10.93,pre_monsoon
FC_0000937,2024-05-20,CI,Central India,24.94,83.76,7,22.53,45.8,1006.49,59.16,8.73,1167.6,32.48,pre_monsoon
FC_0000938,2021-01-25,SP,Southern Peninsula,15.62,76.79,1,1.88,28.82,1014.58,75.46,5.11,830.6,3.34,fair_weather
FC_0000939,2024-11-18,CI,Central India,21.37,75.1,7,4.77,31.86,1010.98,65.07,4.78,854.1,11.84,post_monsoon
FC_0000940,2021-03-08,CI,Central India,19.98,82.82,1,3.58,25.7,1013.84,45.17,3.98,1176.5,3.4,fair_weather
FC_0000941,2021-08-21,NE,East & Northeast India,24.07,92.45,3,16.08,25.72,1013.49,56.62,6.4,683.9,5.7,normal_monsoon
FC_0000942,2021-04-19,EC,Bay of Bengal & East Coast,18.33,87.04,7,31.94,36.01,1016.62,58.04,3.36,50.0,15.58,pre_monsoon
FC_0000943,2024-03-15,WG,Western Ghats & West Coast,10.19,73.87,1,4.87,22.23,1005.64,56.25,5.0,446.4,5.76,fair_weather
FC_0000944,2021-04-21,SP,Southern Peninsula,11.59,77.01,9,16.51,27.08,1005.68,52.53,0.5,1292.2,13.27,pre_monsoon
FC_0000945,2021-08-16,EC,Bay of Bengal & East Coast,21.81,87.51,5,44.36,25.33,1008.01,97.66,0.5,1784.1,21.18,monsoon_depression
FC_0000946,2021-04-21,NW,Northwest India,30.24,76.79,2,0.0,48.89,1003.07,34.69,4.55,1249.9,4.8,heat_wave
FC_0000947,2021-02-03,SP,Southern Peninsula,10.78,79.32,4,3.4,21.43,1005.16,63.55,4.07,672.8,7.62,fair_weather
FC_0000948,2022-09-15,WG,Western Ghats & West Coast,10.68,75.98,8,30.27,23.48,1009.31,54.56,4.08,1260.0,13.71,normal_monsoon
FC_0000949,2024-10-24,NW,Northwest India,29.93,69.07,4,78.62,27.08,1012.28,37.69,4.11,1491.8,16.79,post_monsoon
FC_0000950,2023-01-18,NE,East & Northeast India,23.32,89.83,10,27.36,34.43,1010.88,67.84,14.74,50.0,15.41,fair_weather
FC_0000951,2022-08-18,EC,Bay of Bengal & East Coast,19.24,80.66,5,43.84,32.77,998.27,88.61,6.31,1878.7,17.82,monsoon_depression
FC_0000952,2022-03-01,SP,Southern Peninsula,13.28,78.94,2,0.0,22.73,1008.43,51.42,4.51,798.9,5.21,fair_weather
FC_0000953,2022-09-05,CI,Central India,23.23,81.61,5,79.59,27.43,997.06,95.39,18.53,3350.9,10.31,monsoon_depression
FC_0000954,2022-11-23,WG,Western Ghats & West Coast,10.14,75.14,7,24.22,39.11,1010.28,63.21,0.5,1524.0,28.8,post_monsoon
FC_0000955,2024-07-29,SP,Southern Peninsula,15.53,78.36,9,224.95,37.35,1023.05,58.76,2.39,804.0,44.34,normal_monsoon
FC_0000956,2024-09-05,CI,Central India,22.89,81.36,8,20.56,29.13,1008.3,84.4,0.5,708.4,12.61,normal_monsoon
FC_0000957,2021-11-11,SP,Southern Peninsula,10.67,78.85,10,0.0,22.93,1005.52,65.13,20.64,901.6,16.39,post_monsoon
FC_0000958,2023-05-27,NW,Northwest India,35.91,68.11,6,0.0,40.36,1001.39,21.59,4.5,1172.4,10.52,heat_wave
